LAV vs. CGY 2008-11-16 1200 Stade TELUS;;;
SKH;2&5;ALB28;Tyler O'Gorman rush for -5 yards to the ALB33 (Scott Stevenson). PENALTY ALB TM 9 yards to the ALB24.
SKH;3&1;ALB24;Laurence Nixon rush for 2 yards to the ALB22, (Derek Krinke).
SKH;1&10;ALB22;Laurence Nixon pass complete to Leighton Heron for 14 yards to the ALB8, (Dan Bass).
SKH;1&8;ALB08;Laurence Nixon pass complete to Dan Houle for 4 yards to the ALB4 (Jean-Marc Jones).
SKH;2&4;ALB04;Laurence Nixon sacked for -7 yards to the ALB11 (Kyle Pagnucco).
SKH;3&11;ALB11;Braden Suchan field goal attempt from 18 GOOD,  08:58.
;;;SKH 3, ALB 0
SKH;0&10;SKH45;Braden Suchan kickoff 60 yards to the ALB5, Zachary Kohn return 61 yards to the SKH44, out-of-bounds (Travis Gorski).
ALB;1&10;SKH44;08:58 Quade Armstrong pass incomplete to Aaron Holba.
ALB;2&10;SKH44;Quade Armstrong pass incomplete to Damon Fraietta (Nnamdi Metu).
ALB;3&10;SKH44;Hugh O'Neill punt 37 yards to the SKH7, out-of-bounds.
SKH;1&10;SKH07; 07:45 Laurence Nixon rush for 6 yards to the SKH13, out-of-bounds (Dan Bass).
SKH;2&4;SKH13;Laurence Nixon pass complete to Scott McHenry for 8 yards to the SKH21, (Scott Stevenson).
SKH;1&10;SKH21;Laurence Nixon pass complete to Scott McHenry for 6 yards to the SKH27 (Jean-Marc Jones).
SKH;2&4;SKH27;Tyler O'Gorman rush for -2 yards to the SKH25 (Dan Bass).
SKH;3&6;SKH25;Braden Suchan punt 45 yards to the ALB40, Damon Fraietta return 31 yards to the SKH39, out-of-bounds (Dylan Barker).
ALB;1&10;SKH39; 05:24 Matthew Jarvis rush for 12 yards to the SKH27, (Dylan Barker).
ALB;1&10;SKH27;Quade Armstrong pass complete to Aaron Holba for 2 yards to the SKH25 (Gabe Mackesey).
ALB;2&8;SKH25;Quade Armstrong pass complete to Tyler Budinski for 2 yards to the SKH23 (Jordy Burrows).
ALB;3&6;SKH23;Hugh O'Neill field goal attempt from 30 GOOD,  03:36.
;;;SKH 3, ALB 3
;;;TIMEOUT ALB,  03:27.
SKH;1&10;SKH35; 03:36 Laurence Nixon pass complete to Leighton Heron for 15 yards to the SKH50, (Dan Bass).
SKH;1&10;SKH50;Laurence Nixon pass complete to Dan Houle for 9 yards to the ALB51, out-of-bounds (Chris Muchena).
SKH;2&1;ALB51;Dathan Thomas rush for no gain to the ALB51 (Jean-Marc Jones).
SKH;3&1;ALB51;Laurence Nixon rush for 2 yards to the ALB49, (Chris Pardell).
SKH;1&10;ALB49;Laurence Nixon pass complete to Leighton Heron for 9 yards to the ALB40 (Ryan Michalenko).
SKH;2&1;ALB40;Dathan Thomas rush for no gain to the ALB40 (Scott Stevenson).
SKH;3&1;ALB40;Laurence Nixon rush for 2 yards to the ALB38, (Ryan Semenchuk).
SKH;1&10;ALB38;Laurence Nixon pass incomplete to Scott McHenry (Scott Stevenson).
SKH;2&10;ALB38;Laurence Nixon pass incomplete to Scott McHenry (Randon Ralph).
;;;SKH 3, ALB 3
2nd;;;
SKH;3&10;ALB38;Braden Suchan punt 35 yards to the ALB3, Damon Fraietta return 7 yards to the ALB10, out-of-bounds (Taylor Wallace).
ALB;1&10;ALB10;14:45 Matthew Jarvis rush for 6 yards to the ALB16 (Dylan Barker).
ALB;2&4;ALB16;Quade Armstrong pass incomplete to Aaron Holba (Ivan Brown).
ALB;3&4;ALB16;Hugh O'Neill punt 51 yards to the SKH43, Chris Bodnar return 12 yards to the 55 yardline (Iain MacLean).
SKH;1&10;SKH55;13:28 Laurence Nixon pass complete to Tyler O'Gorman for 6 yards to the ALB49 (Jean-Marc Jones).
SKH;2&4;ALB49;Laurence Nixon sacked for -1 yard to the ALB50 (Chris Pardell).
SKH;3&5;ALB50;Braden Suchan punt 30 yards to the ALB20, Damon Fraietta return 9 yards to the ALB29 (Eric Grisdale).
ALB;1&10;ALB29; 11:56 Tendayi Jozzy rush for 13 yards to the ALB42, (Dylan Barker).
ALB;1&10;ALB42;Tendayi Jozzy rush for 3 yards to the ALB45 (Tobi Sroka).
ALB;2&7;ALB45;Quade Armstrong pass complete to Dale Stevenson for 20 yards to the SKH45, (Eric Grisdale).
ALB;1&10;SKH45;Tendayi Jozzy rush for 3 yards to the SKH42 (Ivan Brown).
ALB;2&7;SKH42;Quade Armstrong pass intercepted by Jon Krahenbil at the SKH22, Jon Krahenbil return 15 yards to the SKH37, out-of-bounds (Simeon ROTTier).
SKH;1&10;SKH37; 09:10 Tyler O'Gorman rush for 15 yards to the SKH52, out-of-bounds (Chris Muchena).
SKH;1&10;SKH52;Laurence Nixon pass complete to Leighton Heron for 15 yards to the ALB43, (Symon Pfau).
SKH;1&10;ALB43;Tyler O'Gorman rush for 3 yards to the ALB40 (Rhys Coppens).
SKH;2&7;ALB40;Laurence Nixon pass incomplete to Travis Gorski.
SKH;3&7;ALB40;Braden Suchan punt 29 yards to the ALB11, Damon Fraietta return 2 yards to the ALB13 (Lyndon Boychuk).
ALB;1&10;ALB13; 07:01 Matthew Jarvis rush for 2 yards to the ALB15, out-of-bounds (Gabe Mackesey).
ALB;2&8;ALB15;Quade Armstrong pass complete to Adam Cottrell for 16 yards to the ALB31, (Nnamdi Metu).
ALB;1&10;ALB31;Matthew Jarvis rush for -3 yards to the ALB28 (Gabe Mackesey).
ALB;2&13;ALB28;PENALTY SKH IP 5 yards to the ALB33.
ALB;2&8;ALB33;Quade Armstrong pass incomplete to Aaron Holba (Anthony Dudar).
ALB;3&8;ALB33;Hugh O'Neill punt 27 yards to the SKH50, downed.
SKH;1&10;SKH50; 04:37 Laurence Nixon pass complete to Leighton Heron for 19 yards to the ALB41, (Dan Bass).
SKH;1&10;ALB41;Tyler O'Gorman rush for 14 yards to the ALB27, (Ryan Michalenko).
SKH;1&10;ALB27;Ben Coakwell rush for 6 yards to the ALB21 (Dan Bass).
SKH;2&4;ALB21;Laurence Nixon pass complete to Travis Gorski for 8 yards to the ALB13, (Symon Pfau).
SKH;1&10;ALB13;Laurence Nixon pass complete to Leighton Heron for 8 yards to the ALB5 (Randon Ralph).
SKH;2&2;ALB05;Ben Coakwell rush for 5 yards to the ALB0, TOUCHDOWN,  02:12.
SKH;0&5;ALB05;Braden Suchan kick attempt GOOD.
;;;SKH 10, ALB 3
SKH;0&10;SKH45;Braden Suchan kickoff 51 yards to the ALB14, Rhys Coppens return 18 yards to the ALB32 (Travis Gorski).
ALB;1&10;ALB32; 02:12 Quade Armstrong pass complete to Damon Fraietta for 18 yards to the ALB50, (Dylan Barker).
ALB;1&10;ALB50;Tendayi Jozzy rush for 6 yards to the SKH54 (Tobi Sroka).
;;;TIMEOUT ALB,  01:29.
ALB;2&4;SKH54;Tendayi Jozzy rush for 3 yards to the SKH51 (Jordy Burrows).
ALB;3&1;SKH51;Tendayi Jozzy rush for 51 yards to the SKH0, TOUCHDOWN,  01:12.
ALB;0&5;SKH05;Hugh O'Neill kick attempt GOOD.
;;;SKH 10, ALB 10
ALB;0&10;ALB45;Hugh O'Neill kickoff 66 yards to the SKH-1, Travis Gorski return 22 yards to the SKH21 (Joel Stephens). PENALTY ALB UR 15 yards to the SKH36,Â .
SKH;1&10;SKH36;01:12 Laurence Nixon pass complete to Dathan Thomas for 9 yards to the SKH45 (Chris Pardell).
SKH;2&1;SKH45;Laurence Nixon rush for 2 yards to the SKH47, (Kyle Pagnucco).
SKH;1&10;SKH47;Laurence Nixon pass complete to Leighton Heron for 12 yards to the ALB51, (Chris Muchena).
SKH;1&10;ALB51;Laurence Nixon pass complete to Karl Phillips for 10 yards to the ALB41, out-of-bounds (Scott Stevenson).
SKH;1&10;ALB41;Laurence Nixon pass complete to Travis Gorski for 13 yards to the ALB28, (Dan Bass).
;;;TIMEOUT SKH,  00:24.
SKH;1&10;ALB28;Laurence Nixon pass incomplete to Leighton Heron.
SKH;2&10;ALB28;Laurence Nixon pass complete to Travis Gorski for 28 yards to the ALB0, TOUCHDOWN,  00:10.
SKH;0&5;ALB05;Braden Suchan kick attempt GOOD.
;;;SKH 17, ALB 10
SKH;0&10;SKH45;Braden Suchan kickoff 39 yards to the ALB26, Rhys Coppens return 0 yards to the ALB26 (Dathan Thomas). PENALTY SKH UR 15 yards to the ALB41,Â .
ALB;1&10;ALB41;Quade Armstrong pass intercepted by Jon Krahenbil at the SKH25, Jon Krahenbil return 19 yards to the SKH44, out-of-bounds (Scott Schriver).
;;;SKH 17, ALB 10
3rd;;;
SKH;0&10;SKH45;Braden Suchan kickoff 58 yards to the ALB7, Zachary Kohn return 14 yards to the ALB21 (Matt Yausie). PENALTY ALB holding 10 yards to the ALB11,Â .
ALB;1&10;ALB11;15:00 Damon Fraietta rush for -1 yard to the ALB10 (Ivan Brown).
ALB;2&11;ALB10;Quade Armstrong pass complete to Damon Fraietta for 8 yards to the ALB18, out-of-bounds (Jordy Burrows).
ALB;3&3;ALB18;Hugh O'Neill punt 38 yards to the SKH54, Travis Gorski return 0 yards to the SKH54 (Chris Muchena).
SKH;1&10;SKH54;Laurence Nixon pass incomplete to Scott McHenry.
SKH;2&10;SKH54;Laurence Nixon pass incomplete to Leighton Heron.
SKH;3&10;SKH54;Braden Suchan punt 36 yards to the ALB20, Damon Fraietta return 10 yards to the ALB30 (Paul Woldu).
ALB;1&10;ALB30;Quade Armstrong pass complete to Damon Fraietta for 6 yards to the ALB36 (Gabe Mackesey). PENALTY ALB UR 15 yards to the ALB21.
ALB;2&19;ALB21;Matthew Jarvis rush for 2 yards to the ALB23 (Ivan Brown).
ALB;3&17;ALB23;Hugh O'Neill punt 51 yards to the SKH36, Chris Bodnar return 4 yards to the SKH40 (Chris Muchena).
SKH;1&10;SKH40;11:05 Tyler O'Gorman rush for 4 yards to the SKH44 (Ryan Semenchuk).
SKH;2&6;SKH44;Laurence Nixon pass complete to Karl Phillips for 11 yards to the 55 yardline, out-of-bounds (Symon Pfau).
SKH;1&10;SKH55;Laurence Nixon pass complete to Leighton Heron for 9 yards to the ALB46 (Dan Bass).
SKH;2&1;ALB46;Laurence Nixon pass incomplete to Leighton Heron.
SKH;3&1;ALB46;Laurence Nixon rush for no gain to the ALB46 (Jean-Marc Jones).
ALB;1&10;ALB46;Matthew Jarvis rush for -1 yard to the ALB45, fumble by Matthew Jarvis recovered by SKH Craig Albert at ALB45 (Gord Hinse). PENALTY SKH holding 10 yards to the 55 yardline.
SKH;1&20;SKH55;08:20 Laurence Nixon pass complete to Leighton Heron for 13 yards to the ALB42 (Rhys Coppens).
SKH;2&7;ALB42;Laurence Nixon pass intercepted by Rhys Coppens at the ALB20, Rhys Coppens return 11 yards to the ALB31 (Tyler O'Gorman). PENALTY ALB IB 10 yards to the ALB21,Â .
ALB;1&10;ALB21;06:56 Quade Armstrong pass incomplete to Aaron Holba.
ALB;2&10;ALB21;Quade Armstrong pass complete to Adam Cottrell for 11 yards to the ALB32, (Dylan Barker).
ALB;1&10;ALB32;Tendayi Jozzy rush for 6 yards to the ALB38 (Craig Albert).
ALB;2&4;ALB38;Damon Fraietta rush for 11 yards to the ALB49, (Jon Krahenbil).
ALB;1&10;ALB49;Tendayi Jozzy rush for 1 yard to the ALB50 (Craig Albert).
ALB;2&9;ALB50;PENALTY ALB IP declined.
ALB;2&9;ALB50;Quade Armstrong pass incomplete to Aaron Holba (Jon Krahenbil).
ALB;3&9;ALB50;Tyler Budinski rush for 20 yards to the SKH40, (Travis Gorski).
ALB;1&10;SKH40;Tendayi Jozzy rush for 13 yards to the SKH27, (Ivan Brown).
ALB;1&10;SKH27;Quade Armstrong pass incomplete to Damon Fraietta (Dylan Barker).
ALB;2&10;SKH27;Quade Armstrong pass intercepted by Jon Krahenbil at the SKH11, Jon Krahenbil return 0 yards to the SKH11.
SKH;1&10;SKH11;03:11 Dathan Thomas rush for 1 yard to the SKH12 (Rhys Coppens).
SKH;2&9;SKH12;Laurence Nixon pass complete to Scott McHenry for 14 yards to the SKH26, (Symon Pfau).
SKH;1&10;SKH26;Laurence Nixon pass complete to Leighton Heron for 8 yards to the SKH34 (Dean Guedo).
SKH;2&2;SKH34;Laurence Nixon pass complete to Dan Houle for 8 yards to the SKH42, out-of-bounds (Jean-Marc Jones).
SKH;1&10;SKH42;Laurence Nixon pass complete to Karl Phillips for 18 yards to the ALB50, (Symon Pfau).
SKH;1&10;ALB50;Laurence Nixon pass incomplete to Ben Coakwell.
SKH;2&10;ALB50;Laurence Nixon pass complete to Scott McHenry for 10 yards to the ALB40, (Symon Pfau).
SKH;1&10;ALB40;Tyler O'Gorman rush for 2 yards to the ALB38 (Chris Pardell).
;;;SKH 17, ALB 10
4th;;;
SKH;2&8;ALB38;Laurence Nixon pass incomplete to Leighton Heron.
SKH;3&8;ALB38;Braden Suchan field goal attempt from 46 ROUGE, touchback,  14:27.
;;;SKH 18, ALB 10
ALB;1&10;ALB38;Matthew Jarvis rush for 17 yards to the 55 yardline, (Dylan Barker).
ALB;1&10;ALB55;Matthew Jarvis rush for 5 yards to the SKH50 (Craig Albert).
ALB;2&5;SKH50;Matthew Jarvis rush for -2 yards to the SKH52 (Ivan Brown).
ALB;3&7;SKH52;Hugh O'Neill punt 41 yards to the SKH11, Travis Gorski return 7 yards to the SKH18 (Iain MacLean). PENALTY SKH UR 8 yards to the SKH10,Â .
SKH;1&10;SKH10;Tyler O'Gorman rush for 20 yards to the SKH20, fumble forced by Jean-Marc Jones, fumble by Tyler O'Gorman recovered by ALB Symon Pfau at SKH20.
ALB;1&10;SKH20;12:10 Quade Armstrong pass incomplete to D Hankinson.
ALB;2&10;SKH20;Quade Armstrong pass incomplete to Aaron Holba (Jon Krahenbil).
ALB;3&10;SKH20;Hugh O'Neill field goal attempt from 27 GOOD,  11:27.
;;;SKH 18, ALB 13
SKH;1&10;SKH35; 11:27 Tyler O'Gorman rush for 10 yards to the SKH45, (Symon Pfau).
SKH;1&10;SKH45;Laurence Nixon pass complete to Dan Houle for 5 yards to the SKH50 (Dan Bass).
SKH;2&5;SKH50;Laurence Nixon pass complete to Cory Jones for 8 yards to the ALB52, (Symon Pfau).
SKH;1&10;ALB52;Tyler O'Gorman rush for 2 yards to the ALB50, out-of-bounds (Jean-Marc Jones).
SKH;2&8;ALB50;Laurence Nixon pass complete to Leighton Heron for 10 yards to the ALB40, out-of-bounds (Rhys Coppens). PENALTY SKH UR 15 yards to the 55 yardline,Â .
SKH;1&10;SKH55;Tyler O'Gorman rush for 4 yards to the ALB51 (Rhys Coppens).
SKH;2&6;ALB51;Laurence Nixon pass complete to Scott McHenry for 15 yards to the ALB36,Â .
SKH;1&10;ALB36;Laurence Nixon pass complete to Dan Houle for 11 yards to the ALB25, (Chris Muchena).
SKH;1&10;ALB25;Laurence Nixon pass complete to Leighton Heron for 4 yards to the ALB21 (Jean-Marc Jones).
SKH;2&6;ALB21;Laurence Nixon pass complete to Tyler O'Gorman for no gain to the ALB21 (Symon Pfau).
SKH;3&6;ALB21;Braden Suchan field goal attempt from 29 GOOD,  06:32.
;;;SKH 21, ALB 13
ALB;1&10;ALB35;06:32 Matthew Jarvis rush for no gain to the ALB35 (Craig Albert).
ALB;2&10;ALB35;Quade Armstrong pass incomplete to Adam Cottrell.
ALB;3&10;ALB35;Hugh O'Neill punt 47 yards to the SKH28, Chris Bodnar return 11 yards to the SKH39 (Iain MacLean).
SKH;1&10;SKH39;05:16 Dathan Thomas rush for no gain to the SKH39 (Derek Krinke).
SKH;2&10;SKH39;Laurence Nixon pass complete to Karl Phillips for 5 yards to the SKH44, out-of-bounds (Symon Pfau).
SKH;3&5;SKH44;Braden Suchan punt 45 yards to the ALB21, Damon Fraietta return 5 yards to the ALB26 (Lyndon Boychuk).
ALB;1&10;ALB26;03:55 Quade Armstrong pass complete to Tyler Budinski for 6 yards to the ALB32 (Gabe Mackesey).
ALB;2&4;ALB32;Tendayi Jozzy rush for 2 yards to the ALB34 (Chad Guidinger).
ALB;3&2;ALB34;Quade Armstrong pass incomplete to Aaron Holba.
SKH;1&10;ALB34;02:48 Dathan Thomas rush for 8 yards to the ALB26 (Dan Bass).
SKH;2&2;ALB26;Dathan Thomas rush for 2 yards to the ALB24, (Dan Bass).
SKH;1&10;ALB24;Dathan Thomas rush for -1 yard to the ALB25 (Ryan Michalenko). PENALTY ALB roughing passer 12 yards to the ALB13,Â .
SKH;1&10;ALB13;Dathan Thomas rush for 13 yards to the ALB0, TOUCHDOWN,  01:30.
SKH;0&5;ALB05;Braden Suchan kick attempt GOOD.
;;;SKH 28, ALB 13
SKH;0&10;SKH45;Braden Suchan kickoff 80 yards to the ALB-15, Rhys Coppens return 18 yards to the ALB3 (Anthony Dudar).
ALB;1&10;ALB03;Quade Armstrong pass complete to Adam Cottrell for 4 yards to the ALB7 (Jordy Burrows).
ALB;2&6;ALB07;Quade Armstrong pass complete to Aaron Holba for 14 yards to the ALB21, (Jon Krahenbil).
ALB;1&10;ALB21;Quade Armstrong pass incomplete to Adam Cottrell.
ALB;2&10;ALB21;Quade Armstrong pass complete to Aaron Holba for 18 yards to the ALB39, (Nnamdi Metu).
ALB;1&10;ALB39;Quade Armstrong pass complete to Adam Cottrell for 11 yards to the ALB50, out-of-bounds (Nico Higgs).
ALB;1&10;ALB50;Quade Armstrong rush for 6 yards to the SKH54, out-of-bounds (Gabe Mackesey).
ALB;2&4;SKH54;Quade Armstrong pass incomplete to Zachary Kohn.
ALB;3&4;SKH54;Quade Armstrong pass incomplete to Aaron Holba (Jon Krahenbil).
SKH;1&10;SKH54;Downed.
SKH;1&10;SKH54;Downed.
;;;SKH 28, ALB 13
;;;end of game
UBC vs. CGY 2007-10-26 1900 McMahon Stadium;;;
CGY;0&10;CGY45;Aaron Ifield kickoff 60 yards to the UBC5, Derek Townsend return 27 yards to the UBC32 (Willie Williams).
UBC;1&10;UBC32;Chris Ciezki rush for 8 yards to the UBC40 (Curtis Woodley).
UBC;2&2;UBC40;Chris Ciezki rush for 3 yards to the UBC43 (Chase Moore),Â PENALTY UBC illegal procedure 5 yards to the UBC35, NO PLAY.
UBC;2&7;UBC35;Mark McVeigh pass complete to Darren Wilson for 9 yards to the UBC44, (Jon Waldie).
UBC;1&10;UBC44;Chris Ciezki rush for 3 yards to the UBC47 (DJ Wickham).
UBC;2&7;UBC47;Mark McVeigh pass incomplete to Tyler Hamade.
UBC;3&7;UBC47;Shawn McIsaac punt 30 yards to the CGY33, Anthony Parker return 25 yards to the UBC52, fumble by Anthony Parker recovered by UBC Derek Townsend at UBC52, Derek Townsend for 1 yard to the UBC53.
UBC;1&10;CGY54; 12:01 Mark McVeigh pass intercepted by Casey Fraser at the CGY45, Casey Fraser return 0 yards to the CGY45.
CGY;1&10;CGY45;11:18 Anthony Woodson rush for 4 yards to the CGY49 (Mike Hayes).
CGY;2&6;CGY49;Anthony Woodson rush for -1 yard to the CGY48 (Mike Hayes).
CGY;3&7;CGY48;Aaron Ifield punt 47 yards to the UBC15, Derek Townsend return 7 yards to the UBC22 (Chase Moore).
UBC;1&10;UBC22; 10:35 Mark McVeigh pass complete to Tyler Hamade for 10 yards to the UBC32, (Jon Waldie).
UBC;1&10;UBC32;Chris Ciezki rush for -2 yards to the UBC30 (Tim Burris).
UBC;2&12;UBC30;Mark McVeigh pass incomplete (Casey Fraser).
UBC;3&12;UBC30;Shawn McIsaac punt 37 yards to the CGY43, Anthony Parker return 0 yards to the CGY43 (Nathan Kanya),Â PENALTY CGY roughing 10 yards to the CGY33, CGY ball on CGY33.
CGY;1&10;CGY33;08:56 Matt Walter rush for 2 yards to the CGY35 (Devin Kavanagh).
CGY;2&8;CGY35;Julian Marchand pass incomplete to Nathan Coehoorn.
CGY;3&8;CGY35;Aaron Ifield punt 42 yards to the UBC33, Derek Townsend return 41 yards to the CGY36 (Aaron Ifield).
UBC;1&10;CGY36;07:46 Mark McVeigh pass incomplete to Kevin Kraft.
UBC;2&10;CGY36;Chris Ciezki rush for 11 yards to the CGY25, (Chase Moore).
UBC;1&10;CGY25;Chris Ciezki rush for 1 yard to the CGY24 (Deji OdWESle).
UBC;2&9;CGY24;Mark McVeigh pass complete to Tyler Hamade for 24 yards to the CGY0, TOUCHDOWN,  06:09.
UBC;0&5;CGY05;Shawn McIsaac kick attempt GOOD.
;;;UBC 7, CGY 0
UBC;0&10;UBC45;Shawn McIsaac kickoff 53 yards to the CGY12, Anthony Parker return 17 yards to the CGY29 (Kevin Kraft).
CGY;1&10;CGY29;05:56 Anthony Woodson rush for 2 yards to the CGY31 (Zack Kotilla).
CGY;2&8;CGY31;Julian Marchand pass complete to Nathan Coehoorn for 14 yards to the CGY45, (Devin Kavanagh).
CGY;1&10;CGY45;Julian Marchand rush for 9 yards to the CGY54 (Shea Emry).
CGY;2&1;CGY54;Anthony Woodson rush for 2 yards to the UBC54, (Nathan Kanya).
CGY;1&10;UBC54;Anthony Woodson rush for 21 yards to the UBC33, (Alex Murray).
CGY;1&10;UBC33;Anthony Woodson rush for 3 yards to the UBC30 (Shea Emry).
CGY;2&7;UBC30;Julian Marchand pass incomplete to Anthony Woodson.
CGY;3&7;UBC30;Aaron Ifield field goal attempt from 37 GOOD,  03:21.
;;;UBC 7, CGY 3
UBC;1&10;UBC35;Mark McVeigh pass incomplete to Joe Mancin,Â PENALTY CGY pass interference 10 yards to the UBC45, NO PLAY.
UBC;1&10;UBC45;Chris Ciezki rush for 9 yards to the UBC54 (B. Rockhill).
UBC;2&1;UBC54;Chris Ciezki rush for 2 yards to the CGY54, (Deji OdWESle).
UBC;1&10;CGY54;Mark McVeigh pass complete to Tyler Hamade for 9 yards to the CGY45 (Jon Waldie).
UBC;2&1;CGY45;Chris Ciezki rush for no gain to the CGY45 (B. Rockhill).
UBC;3&1;CGY45;Chris Ciezki rush for 2 yards to the CGY43, (Chase Moore).
UBC;1&10;CGY43;Chris Ciezki rush for -3 yards to the CGY46, fumble by Chris Ciezki recovered by UBC Derek Townsend at CGY46, Derek Townsend for 19 yards to the CGY27, (James Green),Â PENALTY CGY illegal procedure 13 yards to the CGY14,Â .
UBC;1&10;CGY14;Mark McVeigh pass incomplete to Braden Smith.
UBC;2&10;CGY14;Mark McVeigh pass incomplete to Derek Townsend.
UBC;3&10;CGY14;Shawn McIsaac field goal attempt from 21 GOOD,  00:15.
;;;UBC 10, CGY 3
CGY;1&10;CGY35;Matt Walter rush for 2 yards to the CGY37 (Sean Ortiz).
CGY;2&8;CGY37;Julian Marchand pass incomplete to Drew Hogan.
;;;UBC 10, CGY 3
2nd;;;
CGY;3&8;CGY37;Aaron Ifield punt 39 yards to the UBC34, Derek Townsend return 2 yards to the UBC36 (A. Bonaventura).
UBC;1&10;UBC36;14:40 Dave Boyd rush for 9 yards to the UBC45 (James Green).
UBC;2&1;UBC45;Dave Boyd rush for 3 yards to the UBC48, fumble by Dave Boyd recovered by CGY Curtis Woodley at UBC48, Curtis Woodley for no gain to the UBC48 (Mike Hayes).
CGY;1&10;UBC48;13:36 Julian Marchand pass complete to Nathan Coehoorn for 9 yards to the UBC39 (Graham Best).
CGY;2&1;UBC39;Anthony Woodson rush for no gain to the UBC39, fumble by Anthony Woodson recovered by UBC Tyler Codron at UBC39, Tyler Codron for 71 yards to the CGY0, TOUCHDOWN,  12:35.
UBC;0&5;CGy05;Shawn McIsaac kick attempt GOOD.
;;;UBC 17, CGY 3
UBC;0&10;UBC45;Shawn McIsaac kickoff 65 yards to the CGY0, Anthony Parker return 20 yards to the CGY20 (Dave Boyd).
CGY;1&10;CGY20; 12:30 Anthony Woodson rush for 19 yards to the CGY39, (Devin Kavanagh).
CGY;1&10;CGY39;Anthony Woodson rush for no gain to the CGY35, fumble by Anthony Woodson recovered by UBC Graham Best at CGY35.
UBC;1&10;CGY35;PENALTY UBC IP 5 yards to the CGY40.
UBC;1&15;CGY40;12:08 Chris Ciezki rush for 2 yards to the CGY38 (Tim Burris).
UBC;2&13;CGY38;Chris Ciezki rush for -1 yard to the CGY39 (Andrew Obrecht).
UBC;3&14;CGY39;Shawn McIsaac field goal attempt from 46 GOOD,  10:30.
;;;UBC 20, CGY 3
CGY;1&10;CGY35;Julian Marchand pass complete to Nathan Coehoorn for 9 yards to the CGY44 (Sam Carino).
CGY;2&1;CGY44;Paul O'Leary rush for 4 yards to the CGY48, (TEAM).
CGY;1&10;CGY48;Matt Walter rush for 1 yard to the CGY49 (Scott McCuaig).
CGY;2&9;CGY49;Julian Marchand pass incomplete to Adam Bunz.
CGY;3&9;CGY49;Aaron Ifield punt 35 yards to the UBC26, Derek Townsend return 13 yards to the UBC39 (J. Simmerling).
UBC;1&10;UBC39;PENALTY CGY IP declined.
UBC;1&10;UBC39;Chris Ciezki rush for 5 yards to the UBC44 (Deji OdWESle),Â PENALTY UBC illegal procedure 5 yards to the UBC34, NO PLAY.
UBC;1&15;UBC34;Mark McVeigh pass complete to Alan Pepper for 4 yards to the UBC38.
UBC;2&11;UBC38;Mark McVeigh pass intercepted by A Bonaventura at the UBC49, A Bonaventura return 23 yards to the UBC26 (Derek Townsend),Â PENALTY UBC holding declined,Â PENALTY CGY clipping declined,Â PENALTY CGY illegal block 10 yards to the UBC36,Â 1S T DOWN CGY, CGY ball on UBC36.
CGY;1&10;UBC36;07:04 Julian Marchand pass incomplete to Anthony Parker.
CGY;2&10;UBC36;Julian Marchand pass complete to Taylor Altilio for 17 yards to the UBC19, (Braydon Hobbs).
CGY;1&10;UBC19;Anthony Woodson rush for 5 yards to the UBC14 (Scott McCuaig).
CGY;2&5;UBC14;Anthony Woodson rush for 1 yard to the UBC13 (Shea Emry).
CGY;3&4;UBC13;Aaron Ifield field goal attempt from 21 GOOD,Â PENALTY UBC offside 5 yards to the UBC8, NO PLAY.
CGY;1&8;UBC08;Julian Marchand sacked for -5 yards to the UBC13 (Scott McCuaig).
CGY;2&13;UBC13;Anthony Woodson rush for 13 yards to the UBC0, TOUCHDOWN,  04:29.
CGY;0&5;UBC05;Aaron Ifield kick attempt GOOD.
;;;UBC 20, CGY 10
CGY;0&10;CGY45;Aaron Ifield kickoff 55 yards to the UBC10, Derek Townsend return 25 yards to the UBC35 (Willie Williams).
UBC;1&10;UBC35;Chris Ciezki rush for 8 yards to the UBC43 (Deji OdWESle).
UBC;2&2;UBC43;Kevin Kraft rush for 5 yards to the UBC48, (DJ Wickham).
UBC;1&10;UBC48;Chris Ciezki rush for 11 yards to the CGY51 (Geoff Paiement),Â PENALTY UBC holding 10 yards to the UBC38, NO PLAY.
UBC;1&20;UBC38;Mark McVeigh pass complete to Darren Wilson for 12 yards to the UBC50 (Chase Moore).
UBC;2&8;UBC50;Mark McVeigh pass complete to Darren Wilson for 2 yards to the UBC52 (Chase Moore).
UBC;3&6;UBC52;Shawn McIsaac punt 42 yards to the CGY16, Anthony Parker return 0 yards to the CGY16 (Cheng Wei).
CGY;1&10;CGY16;Anthony Woodson rush for 4 yards to the CGY20 (Scott McCuaig).
CGY;2&6;CGY20;Julian Marchand pass incomplete to Adam Bunz.
CGY;3&6;CGY20;Aaron Ifield punt 45 yards to the UBC45, Derek Townsend return 5 yards to the UBC50 (Anthony Woodson).
UBC;1&10;UBC50;01:22 Mark McVeigh pass incomplete to Braden Smith.
UBC;2&10;UBC50;Chris Ciezki rush for 5 yards to the 55 yardline (A. Bonaventura).
UBC;3&5;UBC55;Shawn McIsaac punt 34 yards to the CGY21, Nathan Coehoorn return 5 yards to the CGY26 (Nathan Kanya).
CGY;1&10;CGY26; 01:00 Anthony Woodson rush for 25 yards to the CGY51, (Devin Kavanagh).
CGY;1&10;CGY51;Matt Walter rush for 6 yards to the UBC53 (Scott McCuaig).
