Noah Smith,M. Baraniuk rush for 3 yards to the MAC53 (Noah Smith).,TACKLER_ONE
Will Hudson,Mason Nyhus pass incomplete to Samuel Baker (Will Hudson).,TACKLER_ONE
Chayse Wiggins,"Dylan Astrom sacked for -5 yards to the MAC41 (Chayse Wiggins), PENALTY MAC holding declined.",TACKLER_ONE
Brody Thomson,Mason Nyhus pass incomplete to Brody Thomson.,RECEIVER
Tyler Munro,Mason Nyhus pass complete to David Solie for 32 yards to the SKH50 (Tyler Munro).,TACKLER_ONE
Dan Porter,Mason Nyhus pass complete to David Solie for 11 yards to the SKH28 (Dan Porter).,TACKLER_ONE
Jesse Odey,"Adam Preocanin kickoff 56 yards to the SKH14, Nelson Lokombo return 8 yards to the SKH22 (Jesse Odey).",TACKLER_ONE
Blake Zarubiak,"Michael Arruda rush for 2 yards to the QUE37, 1ST DOWN CAR (Blake Zarubiak).",TACKLER_ONE
Paul Henning,"Michael Domagala punt 39 yards to the QUE34, Paul Henning return 0 yards to the QUE34 (Justin Howell",RETURNER
Benjamin Arhen,Nate Hobbs pass incomplete to Benjamin Arhen.,RECEIVER
T. McCallum,"Michael Arruda pass complete to Kyle van Wynsberghe for 6 yards to the CAR50, 1ST DOWN CAR (T. McCallum).",TACKLER_ONE
Will Bannatyne,"Nick Liberatore kickoff 60 yards to the CAR5, Dexter Brown return 17 yards to the CAR22 (Will Bannatyne).",TACKLER_ONE
Jack Hache,"Nick Liberatore kickoff 50 yards to the CAR15, Dexter Brown return 9 yards to the CAR24 (Jack Hache).",TACKLER_ONE
Tyrell Ford,"Clark Green kickoff 55 yards to the WAT10, Tyrell Ford return 33 yards to the WAT49 (Isaiah Warner).",RETURNER
Isaiah Warner,"Clark Green kickoff 55 yards to the WAT10, Tyrell Ford return 33 yards to the WAT49 (Isaiah Warner).",TACKLER_ONE
Tristan Carter,"Sam Girard pass complete to Tristan Carter for 28 yards to the WAT26, 1ST DOWN WIN (Tyrell Ford).",RECEIVER
Tre Ford,"Tre Ford rush for 6 yards to the WIN16, out-of-bounds.",RUSHER
Alex Bornais,"Alex Bornais rush for 8 yards to the WAT28, 1ST DOWN WIN (Sammy Prantera), PENALTY WAT offside defense declined.",RUSHER
Adetayo Adeyeye,"Clark Green kickoff 59 yards to the WAT6, Mitch Kernick return 17 yards to the WAT23 (Adetayo Adeyeye).",TACKLER_ONE
Noah Laliberte,"Brandon Metz rush for 8 yards to the WIN24, 1ST DOWN WAT (Noah Laliberte).",TACKLER_ONE
Gordon Lam,"Clark Green kickoff 64 yards to the WAT1, Gordon Lam return 12 yards to the WAT13.",RETURNER
SPELLER,"Sam Girard pass complete to SPELLER, B for 13 yards to the WAT49, 1ST DOWN WIN (Lautaro Frecha).",RECEIVER
CHRIS,"Caleb Girard punt 41 yards to the WIN30, TANNOUS, CHRIS return 3 yards to the WIN33 (Lucas Merlin).",RETURNER
Colton Allen,Colton Allen rush for 5 yards to the WAT22 (Brandon Corelli).,RUSHER
Harjas Bal,"Colton Allen pass intercepted by Harjas Bal at the WIN40, Harjas Bal return 8 yards to the WIN32 (Tristan Carter).",INTERCEPTER
Spencer Agard,"Lucas McConnell pass complete to Davis Dolan for 12 yards to the WIN20, 1ST DOWN WAT (Spencer Agard).",TACKLER_ONE
Darby Bradley,"Tre Ford rush for 11 yards to the WIN51, 1ST DOWN WAT (Darby Bradley).",TACKLER_ONE
Adem Ireyomi,"Nathan Mesher kickoff 58 yards to the TOR7, Kaleb Leach return 16 yards to the TOR23 (Adem Ireyomi).",TACKLER_ONE
J Gillespie,"Michael Knevel pass complete to Kurleigh Gittens Jr for 6 yards to the WLU53, out-of-bounds (J Gillespie).",TACKLER_ONE
P O'Brien,Connor Ennis pass complete to P O'Brien for 5 yards to the TOR24 (Isaiah Guzylak-Messam).,RECEIVER
Nick Petermann,"Michael Knevel pass complete to Nick Petermann for 6 yards to the TOR44, 1ST DOWN WLU (Paul Kozachuk).",RECEIVER
Will Corby,"Connor Ennis pass complete to Will Corby for 14 yards to the TOR49, 1ST DOWN TOR (Rod Kinga).",RECEIVER
Ryan Correia,Connor Ennis pass incomplete to Ryan Correia (Isaiah Guzylak-Messam).,RECEIVER
Mak Stephens,"TJ Morton punt 46 yards to the WLU12, Kurleigh Gittens Jr return 28 yards to the WLU40 (Mak Stephens).",TACKLER_ONE
Matt Renaud,Larry Gordon rush for 2 yards to the TOR48 (Matt Renaud).,TACKLER_ONE
Cal Taylor,"Nathan Mesher field goal attempt from 33 MISSED - wide right, kick to TOR-10,  12:35, Immanuel Archer return 30 yards to the TOR20 (Cal Taylor).",TACKLER_ONE
Alfred Green,Connor Ennis pass incomplete to Jeff Thompson (Alfred Green).,TACKLER_ONE
Liam Spencer-Enright,"Cole Goodfellow rush for 3 yards to the TOR38, 1ST DOWN TOR (Liam Spencer-Enright).",TACKLER_ONE
Tristan Arndt,"Tristan Arndt pass complete to Devin Bennett for 10 yards to the WLU35, 1ST DOWN WLU (Brittley Mokube).",PASSER
Kosi Onyeka,Victor Twynstra pass complete to Jesse Skucas for 6 yards to the OTT31 (Kosi Onyeka,TACKLER_ONE
Ryan Isenor,"Lewis Ward punt 40 yards to the GUE39, Ryan Isenor return 14 yards to the GUE53, out-of-bounds (Zach Plausini).",RETURNER
Patrick Pierre,Patrick Pierre rush for 3 yards to the OTT54 (Tommy Detlor).,RUSHER
Tommy Detlor,Patrick Pierre rush for 3 yards to the OTT54 (Tommy Detlor).,TACKLER_ONE
Alain Pae,Jamal Hooker rush for 1 yard to the GUE21 (Alain Pae).,TACKLER_ONE
Reshaan Davis,Patrick Pierre rush for 2 yards to the GUE35 (Reshaan Davis).,TACKLER_ONE
Alain Cimankinda,Bryce Vieira rush for 5 yards to the GUE17 (Alain Cimankinda,TACKLER_ONE
Khadim Cheickh Mbay,Patrick Pierre rush for 2 yards to the GUE9 (Khadim Cheickh Mbay).,TACKLER_ONE
Josh Cassista,"Gabriel Ferraro punt 45 yards to the OTT20, Cody Cranston return 1 yards to the OTT21 (Josh Cassista).",TACKLER_ONE
Jonah Johnston,Patrick Pierre rush for 1 yard to the OTT53 (Jonah Johnston).,TACKLER_ONE
Alex Lavric,"Alex Lavric rush for -2 yards to the GUE51 (Greg Corfield), PENALTY GUE personal foul 15 yards to the GUE36, 1ST DOWN OTT.",RUSHER
Francis Perron,Patrick Pierre rush for 5 yards to the GUE40 (Francis Perron).,TACKLER_ONE
Dawson O'Dei,Dawson O'Dei rush for 1 yard to the OTT52 (Alain Cimankinda,RUSHER
Dotun Aketepe,"Gabriel Ferraro punt 44 yards to the OTT43, Bryce Vieira return 7 yards to the OTT50 (Dotun Aketepe).",TACKLER_ONE
Kadeem Hemmings,"Marc Liegghio kickoff 63 yards to the YRK2, Kadeem Hemmings return 26 yards to the YRK28 (Jean-Gabriel Poulin).",RETURNER
D. Mastrogiusep,"D. Mastrogiusep punt 37 yards to the WES38, Marshall Ferguson return 0 yards to the WES38, out-of-bounds.",KICKER
Desi Dixon,"Alex Taylor rush for 13 yards to the YRK45, 1ST DOWN WES (Desi Dixon",TACKLER_ONE
Xavier Rogers,"Cedric Joseph rush for 12 yards to the YRK10, 1ST DOWN WES (Xavier Rogers).",TACKLER_ONE
L Hakunavanhu,Brett Hunchak pass incomplete to L Hakunavanhu (Marshall Ferguson).,RECEIVER
Vincent Reale,"Brett Hunchak pass complete to Vincent Reale for 14 yards to the YRK34, 1ST DOWN YRK.",RECEIVER
Austin Fordham-Miller,Jesse Amankwaa rush for 5 yards to the WES53 (Austin Fordham-Miller).,TACKLER_ONE
Justin Nickson,Chris Merchant pass incomplete to Justin Nickson.,RECEIVER
Jared Ott,"D. Mastrogiusep punt 32 yards to the WES25, Cole Majoros return 9 yards to the WES34 (Jared Ott",TACKLER_ONE
Quinton,"Preocanin,Adam kickoff 55 yards to the CAR10, Soares,Quinton return 20 yards to the CAR30 (Mitch Garland).",RETURNER
Mathieu,"Pickens,Mathieu rush for 5 yards to the CAR35 (Joe Bencze).",RUSHER
Joe Bencze,"Pickens,Mathieu rush for 5 yards to the CAR35 (Joe Bencze).",TACKLER_ONE
Nathan,"Carter,Nathan rush for -1 yard to the CAR34 (Eric Mezzalira).",RUSHER
Trevor Hoyte,"Lyons,Jordan rush for 7 yards to the MAC25 (Trevor Hoyte).",TACKLER_ONE
Petermann,"Andreas Dueck pass complete to Petermann,Dan for 4 yards to the MAC29, 1ST DOWN MAC (Josh Walsh).",RECEIVER
Brown,"Michael Arruda pass incomplete to Brown,Dexter.",RECEIVER
Lyons,"Andreas Dueck pass incomplete to Lyons,Jordan.",RECEIVER
"Brouwers,M.","Michael Arruda sacked for -10 yards to the CAR34 (Brouwers,M.).",TACKLER_ONE
Nield,"Andreas Dueck pass complete to Nield,Tommy for 5 yards to the CAR0, 1ST DOWN MAC, TOUCHDOWN,  05:39.",RECEIVER
Dexter,"Preocanin,Adam kickoff 50 yards to the CAR15, Brown,Dexter return 24 yards to the CAR39 (Steven McNicoll",RETURNER
Raper,"Michael Arruda pass complete to Raper,Mitch for 1 yard to the MAC42 (Robbie Yochim).",RECEIVER
Iloki,"Michael Arruda pass complete to Iloki,Phil for -1 yard to the MAC43 (Robbie Yochim).",RECEIVER
"Robitaille,F.","Andreas Dueck sacked for -4 yards to the MAC3 (Robitaille,F.).",TACKLER_ONE
Mac Benneyworth,"Preocanin,Adam kickoff 60 yards to the CAR15, Brown,Dexter return 21 yards to the CAR36 (Mac Benneyworth).",TACKLER_ONE
Napolitano,"Michael Arruda pass incomplete to Napolitano,S..",RECEIVER
Justice,"Allin,Justice rush for -1 yard to the MAC24 (Robitaille,F.",RUSHER
VanWynsbergh,"Michael Arruda pass incomplete to VanWynsbergh,K..",RECEIVER
K.,"Preocanin,Adam punt 48 yards to the CAR31, VanWynsbergh,K. return 7 yards to the CAR38 (Nate Edwards).",RETURNER
Carter,"Michael Arruda pass complete to Carter,Nathan for -1 yard to the MAC33, PENALTY CAR holding 9 yards to the MAC42.",RECEIVER
Battistelli,"Michael Arruda pass incomplete to Battistelli,C..",RECEIVER
Reason,"Andreas Dueck pass incomplete to Reason,Blake.",RECEIVER
C.,"Battistelli,C. rush for -5 yards to the CAR30, fumble by Battistelli,C. recovered by MAC Eric Mezzalira at CAR30, Eric Mezzalira for -9 yards to the CAR39.",RUSHER
Shaiheem Charles-Brown,"Andreas Dueck sacked for -7 yards to the CAR42 (Shaiheem Charles-Brown), PENALTY MAC offside declined.",TACKLER_ONE
Chad Manchulenko,"Michael Domagala kickoff 55 yards to the MAC10, Allin,Justice return 16 yards to the MAC26 (Chad Manchulenko).",TACKLER_ONE
Keith,"Preocanin,Adam field goal attempt from 51 MISSED, kick to CAR10,  08:21, Graham,Keith return 10 yards to the CAR20 (Jake Heathcote).",RETURNER
Giordy Belfore,"Giordy Belfore pass incomplete to Brown,Dexter.",PASSER
Noah Potter,"Giordy Belfore pass complete to Brown,Dexter for 17 yards to the MAC42, fumble forced by Jake Heathcote, fumble by Brown,Dexter recovered by MAC Mark Mackie at MAC42 (Noah Potter).",TACKLER_ONE
Dawson Davis,"D. Mastrogiusep kickoff 55 yards to the WAT10, Gordon Lam return 30 yards to the WAT40 (Dawson Davis).",TACKLER_ONE
Daniel Loggale,"Tre Ford pass complete to Mitch Kernick for 27 yards to the YRK30, 1ST DOWN WAT (Daniel Loggale).",TACKLER_ONE
Rushon Dagelman,"Lucas McConnell pass complete to Rushon Dagelman for 14 yards to the YRK30, 1ST DOWN WAT (Ian Lawrence).",RECEIVER
Derek Aubin,Derek Aubin rush for -2 yards to the WAT48 (Jamian Rush).,RUSHER
Chris Mote,Matt Krason pass incomplete to Chris Mote.,RECEIVER
J. Henderson,"Caleb Girard punt 45 yards to the YRK35, Kadeem Hemmings return 9 yards to the YRK44 (J. Henderson), PENALTY YRK offside declined.",TACKLER_ONE
Cody Baranyk,Nate Hobbs sacked for -1 yard to the OTT30 (Cody Baranyk).,TACKLER_ONE
Nick Lamont,"Nate Hobbs rush for 3 yards to the OTT50, 1ST DOWN QUE (Nick Lamont).",TACKLER_ONE
Besseghieur,"Chris Merchant pass incomplete to Besseghieur,M..",RECEIVER
Mitchell Thiele,"Taylor,Alex rush for no gain to the GUE19 (Mitchell Thiele",TACKLER_ONE
Marc,"Liegghio,Marc field goal attempt from 25 GOOD,  12:23.",KICKER
Mackie,"Chris Merchant pass incomplete to Mackie,David.",RECEIVER
Antonia Valvano,"Chris Merchant pass complete to Antonia Valvano for 12 yards to the WES38, 1ST DOWN WES (Royce Metchie",RECEIVER
Myles Manalo,Jamal Hooker rush for -6 yards to the WES14 (Myles Manalo).,TACKLER_ONE
MAC,"Chris Merchant pass complete to MAC,Harry for 12 yards to the GUE53, 1ST DOWN WES (Michael Carney",RECEIVER
Cedric,"Joseph,Cedric rush for 8 yards to the GUE45 (Derek Drouillard",RUSHER
Taylor,"Chris Merchant pass incomplete to Taylor,Alex.",RECEIVER
Majoros,"Chris Merchant pass incomplete to Majoros,Cole.",RECEIVER
Stevenson,"Bone,Stevenson rush for 1 yard to the GUE0, TOUCHDOWN, .",RUSHER
Dylan Mckenzie,Kaleb Leach rush for 4 yards to the TOR14 (Dylan Mckenzie).,TACKLER_ONE
J. Gillespie,Colton Allen pass complete to Cassell Jones for 3 yards to the WIN30 (J. Gillespie).,TACKLER_ONE
Andrew Beatty,"Clark Green punt 44 yards to the TOR36, Immanuel Archer return 13 yards to the TOR49 (Andrew Beatty).",TACKLER_ONE
Zack Benson,Kaleb Leach rush for 1 yard to the TOR50 (Zack Benson).,TACKLER_ONE
Josh Van,Kaleb Leach rush for 2 yards to the WIN39 (Josh Van).,TACKLER_ONE
Brandon Speller,Colton Allen pass incomplete to Brandon Speller (Patrick Pankow).,RECEIVER
Jacob Bernett,"Jesse Amankwaa rush for 17 yards to the YRK51, 1ST DOWN YRK (Jacob Bernett).",TACKLER_ONE
Talik Ehouman,Victor Twynstra pass complete to Nick Dagher for 9 yards to the YRK16 (Talik Ehouman).,TACKLER_ONE
Kevin Musai,"D. Mastrogiusep punt 35 yards to the YRK45, Kalem Beaver return 9 yards to the YRK36 (Kevin Musai).",TACKLER_ONE
Luther Hakunavanhu,"Brett Hunchak pass intercepted by Jamie Harry at the OTT34, Jamie Harry return 9 yards to the OTT43 (Luther Hakunavanhu).",TACKLER_ONE
Aarmin Purewal,"Brett Hunchak pass intercepted by Jamie Harry at the OTT32, Jamie Harry return 28 yards to the YRK50, out-of-bounds (Aarmin Purewal).",TACKLER_ONE
Jacob Beukeboom,"Caleb Girard punt 42 yards to the TOR37, Jeff Thompson return 6 yards to the TOR43 (Jacob Beukeboom).",TACKLER_ONE
Bryan Addo,"Connor Ennis pass complete to Bryan Addo for 23 yards to the WAT52, 1ST DOWN TOR, out-of-bounds (Ethan McDonagh).",RECEIVER
Daniel Solaroli,"TJ Morton punt 52 yards to the WAT10, Tyrell Ford return 3 yards to the WAT13 (Daniel Solaroli",TACKLER_ONE
Jacob Hill,"TJ Morton kickoff 54 yards to the WAT11, Tyrell Ford return 19 yards to the WAT30 (Jacob Hill).",TACKLER_ONE
Jamie McTamney,Lucas McConnell pass complete to Jamie McTamney for 1 yard to the WAT31 (Lamar Foyle).,RECEIVER
Nolan Lovegrove,"Clay Sequeira pass intercepted by Lautaro Frecha at the WAT3, Lautaro Frecha return 21 yards to the WAT24 (Nolan Lovegrove).",TACKLER_ONE
KAEDEN WALLS,"Jamal Hooker rush for 11 yards to the WIN50, 1ST DOWN GUE (KAEDEN WALLS",TACKLER_ONE
ERIK ERICKSON,"James Roberts pass complete to Kian Schaffer-Baker for 32 yards to the WIN18, 1ST DOWN GUE (ERIK ERICKSON).",TACKLER_ONE
BRANDON SPELLER,Colton Allen pass complete to BRANDON SPELLER for 3 yards to the WIN12 (Riley Baines).,RECEIVER
Dan Stirling,John Augustine rush for 8 yards to the GUE43 (Dan Stirling,TACKLER_ONE
MATT GAYER,"John Augustine rush for 3 yards to the GUE46, 1ST DOWN GUE (MATT GAYER).",TACKLER_ONE
DONDRE PALMA,Colton Allen pass complete to DONDRE PALMA for 1 yard to the WIN13 (Orion Edwards).,RECEIVER
Sandor Mod,Marcus Kentner rush for 3 yards to the GUE54 (Sandor Mod).,TACKLER_ONE
MICHAEL DORSEY,"Colton Allen pass complete to MICHAEL DORSEY for 12 yards to the GUE51, 1ST DOWN WIN (Michael Carney).",RECEIVER
NOAH AKHAROH,Colton Allen pass incomplete to NOAH AKHAROH (Orion Edwards).,RECEIVER
Jared Beeksma,"Gabriel Ferraro kickoff 62 yards to the WIN3, Evan Martin return 19 yards to the WIN22 (Jared Beeksma).",TACKLER_ONE
DYLAN MCKENZIE,"Theo Landers pass intercepted by DYLAN MCKENZIE at the GUE51, DYLAN MCKENZIE return 6 yards to the GUE45 (John Augustine).",INTERCEPTER
MATTHEW JAMES,"Colton Allen pass complete to MATTHEW JAMES for 15 yards to the GUE30, 1ST DOWN WIN (Riley Baines",RECEIVER
Thomas Savage,Thomas Savage pass incomplete to DAYNAR FACEY.,PASSER
DAYNAR FACEY,Thomas Savage pass incomplete to DAYNAR FACEY.,RECEIVER
Clive Osenda,Patrick Pierre rush for 4 yards to the WIN37 (Clive Osenda,TACKLER_ONE
Harry Robinson,Harry Robinson rush for 6 yards to the GUE30 (Josh Van,RUSHER
Jordan Dubuc,"Justin Nickson pass incomplete to Jordan Dubuc, dropped pass.",RECEIVER
Kevin John,Kevin John punt 11 yards to the MAC27 (blocked by Andrew Pacheco).,KICKER
Mike Domagala,"Mike Domagala kickoff 62 yards to the WLU3, Kurleigh Gittens Jr return 11 yards to the WLU14 (James McCallum).",KICKER
Phillipe Iloki,Michael Arruda pass incomplete to Phillipe Iloki (Isaiah Guzylak-Messam).,RECEIVER
Mitchell Raper,"Michael Arruda pass complete to Mitchell Raper for 3 yards to the WLU22, 1ST DOWN CAR (Will Amoah).",RECEIVER
F Robitaille,Larry Gordon rush for 4 yards to the CAR7 (F Robitaille).,TACKLER_ONE
G Caron,"Michael Knevel pass complete to Devin Bennett for 14 yards to the CAR54, 1ST DOWN WLU (G Caron).",TACKLER_ONE
Barnaba Niel,"Michael Arruda pass complete to Wilson Birch for 21 yards to the CAR39, 1ST DOWN CAR (Barnaba Niel).",TACKLER_ONE
Reid Wiley,"Michael Domagala punt 42 yards to the WAT44, Tyrell Ford return 5 yards to the WAT49 (Reid Wiley).",TACKLER_ONE
Elijah Watson,Lucas McConnell rush for no gain to the WAT37 (Elijah Watson).,TACKLER_ONE
G Campbell,"Chris Merchant pass complete to G Campbell for 15 yards to the WIN33, 1ST DOWN WES (Noah Laliberte).",RECEIVER
Jack Kys,"Chris Merchant pass complete to Jack Kys for 14 yards to the WIN49 (Andrew Beatty), PENALTY WES illegal use of hands 10 yards to the WES37, 1ST DOWN WES, NO PLAY.",RECEIVER
Dylan McKenzie,"Clark Green punt 39 yards to the WES40, Cole Majoros return 7 yards to the WES47 (Dylan McKenzie",TACKLER_ONE
"SARFO-BOATENG,","Chris Merchant pass complete to Cole Majoros for 16 yards to the WIN47, 1ST DOWN WES (SARFO-BOATENG,).",TACKLER_ONE
N. Theriault,"Marc Liegghio kickoff 62 yards to the WIN3, Cassell Jones return 17 yards to the WIN20 (N. Theriault",TACKLER_ONE
JAMES,"Ben Bergamin pass incomplete to JAMES, MATTHEW.",RECEIVER
MATTHEW,"Marc Liegghio kickoff 60 yards to the WIN5, JAMES, MATTHEW return 28 yards to the WIN33 (David Mackie).",RETURNER
PALMA,"Ben Bergamin pass incomplete to PALMA, DONDRE (Bleska Kabamba).",RECEIVER
Nathan Officer,"Stevenson Bone pass complete to Nathan Officer for 14 yards to the WES47, 1ST DOWN WES (Daniel Metcalfe",RECEIVER
ADELEYE-APANISI,"Clark Green punt 43 yards to the WES15, Yannick Harou return 14 yards to the WES29 (ADELEYE-APANISI).",TACKLER_ONE
Tommy Ngongo,"Marcus Kentner rush for 12 yards to the WIN50, 1ST DOWN WIN (Tommy Ngongo).",TACKLER_ONE
ALLEN,"Ben Bergamin pass complete to ALLEN, ANDREW for 8 yards to the WES27, 1ST DOWN WIN (Chris Ellis).",RECEIVER
James White,Yannick Harou rush for 1 yard to the WIN46 (James White).,TACKLER_ONE
Tucker Rozeboom,Trey Humes rush for 5 yards to the WIN31 (Tucker Rozeboom,TACKLER_ONE
Kevin Mackey,Mitch Garland pass incomplete (Kevin Mackey).,TACKLER_ONE
Jermaine Wright,"Nolan Putt punt 37 yards to the OTT46, Jermaine Wright return - yards to the OTT43 (Trew Dancey). Injury #45 OTT on the play",RETURNER
Trew Dancey,"Nolan Putt punt 37 yards to the OTT46, Jermaine Wright return - yards to the OTT43 (Trew Dancey). Injury #45 OTT on the play",TACKLER_ONE
Jordan Arruda,"Reyd Kessler rush for 4 yards to the MAC31 (Jordan Arruda), PENALTY MAC illegal procedure 5 yards to the MAC22, NO PLAY.",TACKLER_ONE
Nolan Bedard,"Nathan Mesher punt 38 yards to the QUE17, Nolan Bedard return 5 yards to the QUE22 (Mario Villamizar).",RETURNER
Mario Villamizar,"Nathan Mesher punt 38 yards to the QUE17, Nolan Bedard return 5 yards to the QUE22 (Mario Villamizar).",TACKLER_ONE
gain -3,TEAM rush attempt FAILED (gain -3).,TACKLER_ONE
Conor Redmond,"Nathan Mesher punt 31 yards to the QUE23, Conor Redmond return 0 yards to the QUE23.",RETURNER
Konner Burtenshaw,"Nick Liberatore kickoff 64 yards to the WLU1, Kurleigh Gittens Jr return 14 yards to the WLU15 (Konner Burtenshaw).",TACKLER_ONE
Kevantye Bailey,Kevantye Bailey rush for 2 yards to the WLU37 (Phoenix Grouse).,RUSHER
Andy Ngobila,Osayi Iginuan rush for no gain to the QUE34 (Andy Ngobila).,TACKLER_ONE
Zach Kealey,"Osayi Iginuan rush for 14 yards to the WLU34, 1ST DOWN WLU (Zach Kealey).",TACKLER_ONE
Silas Trachilis,"Silas Trachilis rush for 14 yards to the TOR49, 1ST DOWN TOR (Luke Korol).",RUSHER
Zeke Margaritis,"James Roberts pass complete to Zeke Margaritis for 12 yards to the TOR50 (Michael Leslie), PENALTY GUE offside 5 yards to the GUE43, NO PLAY.",RECEIVER
Maksym Nazartchyk,Maksym Nazartchyk rush for no gain to the GUE43 (Mekhi Henry).,RUSHER
Eddie Nam,"Clay Sequeira pass intercepted by Talik Ehouman at the YRK2, Talik Ehouman return 43 yards to the YRK45 (Eddie Nam).",TACKLER_ONE
S. Paciocco,"Theo Landers rush for 4 yards to the MAC30, 1ST DOWN GUE (S. Paciocco).",TACKLER_ONE
D. Fitzgerald,"Nathan Mesher kickoff 50 yards to the WAT35, Tyrell Ford return 15 yards to the WAT50 (D. Fitzgerald).",TACKLER_ONE
Carl Taylor,"Nathan Mesher punt 38 yards to the WAT30, Rushon Dagelman return 19 yards to the WAT49 (Carl Taylor).",TACKLER_ONE
Michael Perak,Michael Knevel pass complete to Daniel Bennett for 8 yards to the WAT22 (Michael Perak).,TACKLER_ONE
Brandon Lehman,Michael Knevel pass complete to Kurleigh Gittens Jr for 9 yards to the WLU44 (Brandon Lehman).,TACKLER_ONE
Mario Pineda,"Tre Ford rush for 14 yards to the WAT49, 1ST DOWN WAT (Mario Pineda).",TACKLER_ONE
S. Hutchinson,"AJ Stewart pass complete to Blair McKay for 8 yards to the WLU35, 1ST DOWN WAT (S. Hutchinson).",TACKLER_ONE
Josh Britton-Bailey,Josh Britton-Bailey rush for -6 yards to the OTT11 (Mitch Kootstra,RUSHER
Ryan Astrom,"Ryan Astrom pass complete to Peace Tshilombo for 25 yards to the WIN31, 1ST DOWN OTT (Daniel Metcalfe).",PASSER
Drew Desjarlais,"Ben Bergamin pass intercepted by Rashad Spooner at the OTT45, Rashad Spooner return to the WIN35 (Drew Desjarlais), PENALTY OTT pass interference 15 yards to the OTT38, 1ST DOWN WIN, NO PLAY.",TACKLER_ONE
A FordhamMiller,"Jake Puskas rush for 4 yards to the QUE46, 1ST DOWN QUE (A FordhamMiller).",TACKLER_ONE
Griffin Campbell,Stevenson Bone pass incomplete to Griffin Campbell.,RECEIVER
Nolan McGreer,"Michael Arruda pass intercepted by Thomas Carrier at the CAR45, Thomas Carrier return 18 yards to the CAR27 (Nolan McGreer).",TACKLER_ONE
Mario Alyas,"Brett Hunchak rush for 9 yards to the MAC46, 1ST DOWN YRK (Mario Alyas).",TACKLER_ONE
Gabriel Boucher,"Nick Liberatore punt 44 yards to the WIN, JAMES, MATTHEW return 12 yards to the WIN22 (Gabriel Boucher).",TACKLER_ONE
Lindon Ivezic,"Ben Bergamin pass intercepted by Nelkas Kwemo at the WIN36, Nelkas Kwemo return 0 yards to the WIN36 (Lindon Ivezic).",TACKLER_ONE
Tristan Kuchar,Tristan Kuchar rush for no gain to the QUE16 (Daniel Metcalfe).,RUSHER
Zach Taylor,Tristan Kuchar rush for 4 yards to the QUE42 (Zach Taylor).,TACKLER_ONE
Jacob Fecteau,Nolan Bedard rush for 5 yards to the WIN40 (Jacob Fecteau).,TACKLER_ONE
T Hurnes,"Nathan Mesher punt 49 yards to the WES40, T Hurnes return 13 yards to the WES53 (Osayi Iginuan).",RETURNER
N Varin,Michael Knevel pass complete to Devin Bennett for 2 yards to the WES52 (N Varin).,TACKLER_ONE
M Eriksson,"Nathan Mesher punt 44 yards to the WES5, T Hurnes return 20 yards to the WES25 (M Eriksson).",TACKLER_ONE
S Bone,Michael Knevel pass complete to Kurleigh Gittens Jr for 6 yards to the WLU9 (S Bone,TACKLER_ONE
H Johnson,Michael Knevel pass complete to Kurleigh Gittens Jr for 5 yards to the WES46 (H Johnson).,TACKLER_ONE
Craig Hinschberger,"Larry Gordon rush for 9 yards to the WLU45, 1ST DOWN WLU (Craig Hinschberger).",TACKLER_ONE
C Martin,Larry Gordon rush for no gain to the WLU35 (C Martin).,TACKLER_ONE
Marquis Richards,"Marquis Richards rush for 2 yards to the WAT0, 1ST DOWN QUE, TOUCHDOWN,  04:55.",RUSHER
Will Ruddy,"Nick Liberatore punt 29 yards to the WAT14, Tyrell Ford return 2 yards to the WAT16 (Will Ruddy",TACKLER_ONE
Perry Amankwaah,Dion Pellerin rush for 2 yards to the WAT22 (Perry Amankwaah).,TACKLER_ONE
Colin Grant,"Fumble by Kyle Gouveia, TEAM rush for -1 yard to the WAT46 (Colin Grant).",TACKLER_ONE
Jesse Gibbon,"Tre Ford pass intercepted by Jason Shamatutu at the QUE2, Jason Shamatutu return 36 yards to the QUE38 (Jesse Gibbon).",TACKLER_ONE
J. Duffey Jr.,"D. Mastrogiusep field goal attempt from 32 MISSED, kick to WLU-6,  00:00, Kurleigh Gittens Jr return 18 yards to the WLU12 (J. Duffey Jr.).",TACKLER_ONE
Ente Eguavoen,"Nathan Mesher kickoff 52 yards to the YRK23, Alex Daley return 20 yards to the YRK43 (Ente Eguavoen).",TACKLER_ONE
Jacob Spinella,Jacob Spinella pass incomplete (Jared Ott).,PASSER
Christian Krcilek,Clay Sequeira pass complete to Christian Krcilek for 4 yards to the TOR25 (Joe Bencze).,RECEIVER
Zach Folan,"TJ Morton kickoff 48 yards to the MAC17, Justice Allin return 18 yards to the MAC35 (Zach Folan).",TACKLER_ONE
Josh Lolli,"Jackson White pass intercepted by Brittley Mokube at the TOR52, Brittley Mokube return 8 yards to the MAC50 (Josh Lolli",TACKLER_ONE
Devin Joseph,"Clay Sequeira pass complete to Christian Krcilek for 16 yards to the TOR43, 1ST DOWN TOR (Devin Joseph).",TACKLER_ONE
Riley Pilkey,"Adam Preocanin kickoff 60 yards to the TOR5, Kaleb Leach return 57 yards to the MAC48 (Riley Pilkey).",TACKLER_ONE
